Date,Open,High,Low,Close,Adj Close,Volume
2010-04-20,244.54971313476562,246.81268310546875,241.0066680908203,243.02963256835938,215.09861755371094,16748550
2010-04-21,244.58399963378906,245.4297637939453,239.58946228027344,240.94952392578125,213.25759887695312,19187549
2010-04-22,240.1266326904297,250.04713439941406,240.02377319335938,245.8983612060547,217.63766479492188,25598349
2010-04-23,246.8698272705078,250.52716064453125,246.8698272705078,248.7442169189453,220.15640258789062,23235165
2010-04-26,246.8698272705078,250.93861389160156,243.09820556640625,244.86973571777344,216.7272491455078,16652152
2010-04-27,242.98391723632812,244.1268310546875,241.15525817871094,242.58389282226562,214.7041015625,13970196
2010-04-28,240.9152374267578,240.9152374267578,231.326171875,232.5262451171875,205.8023681640625,40110291
2010-04-29,234.0691680908203,237.70364379882812,232.96054077148438,236.5950164794922,209.40350341796875,23447044
2010-04-30,237.72650146484375,239.37229919433594,235.440673828125,236.26358032226562,209.11019897460938,15821019
2010-05-03,234.52633666992188,236.0349884033203,232.7205352783203,234.01202392578125,207.1173858642578,12535244
2010-05-04,234.11488342285156,237.4979248046875,231.66905212402344,233.41770935058594,206.59136962890625,17348783
2010-05-05,230.86900329589844,233.96630859375,229.33750915527344,233.3034210205078,206.49021911621094,14976570
2010-05-06,233.109130859375,233.90916442871094,229.4975128173828,230.3775634765625,203.90061950683594,23863448
2010-05-07,223.09718322753906,242.2981719970703,223.09718322753906,236.08070373535156,208.94833374023438,72063684
2010-05-10,240.2409210205078,247.32699584960938,237.72650146484375,246.73268127441406,219.99148559570312,38050844
2010-05-11,248.9270782470703,248.9270782470703,243.0639190673828,244.08111572265625,217.62733459472656,26325489
2010-05-12,245.96693420410156,249.02993774414062,243.22393798828125,247.54415893554688,220.7150421142578,15294301
2010-05-13,242.75534057617188,249.93284606933594,242.75534057617188,244.99545288085938,218.4425506591797,11947698
2010-05-14,244.05825805664062,244.81259155273438,236.58358764648438,238.5608367919922,212.70533752441406,18161695
2010-05-17,236.5150146484375,236.5150146484375,230.6404266357422,232.36622619628906,207.18209838867188,20611809
2010-05-18,233.15484619140625,236.22927856445312,230.36611938476562,233.2919921875,208.00750732421875,15445191
2010-05-19,232.46908569335938,232.64053344726562,227.46311950683594,228.27459716796875,203.53390502929688,26097480
2010-05-20,228.811767578125,231.5547637939453,227.15452575683594,228.57174682617188,203.79888916015625,18577281
2010-05-21,226.2744903564453,228.54888916015625,223.1200408935547,227.56597900390625,202.90211486816406,19167407
2010-05-24,232.6976776123047,239.77232360839844,232.34336853027344,233.76058959960938,208.42535400390625,24726303
2010-05-25,234.29776000976562,234.29776000976562,224.64012145996094,225.30300903320312,200.8843994140625,25245934
2010-05-26,227.4174041748047,230.86900329589844,226.5259246826172,230.42327880859375,205.44973754882812,13726569
2010-05-27,231.09759521484375,234.91493225097656,228.94891357421875,233.66915893554688,208.3437957763672,27405100
2010-05-28,235.4292449951172,237.4979248046875,231.8976287841797,236.96075439453125,211.27867126464844,17535288
2010-05-31,235.47496032714844,239.66946411132812,235.15493774414062,239.00657653808594,213.10276794433594,16548811
2010-06-01,238.4808349609375,238.86941528320312,229.52037048339844,230.99473571777344,205.959228515625,19466130
2010-06-02,232.01193237304688,233.3834228515625,229.34893798828125,231.10902404785156,206.0611572265625,19728249
2010-06-03,233.13198852539062,237.2693328857422,233.13198852539062,235.62353515625,210.0863800048828,17106958
2010-06-04,235.66925048828125,236.8121795654297,233.71487426757812,235.71498107910156,210.16793823242188,14088022
2010-06-07,232.01193237304688,232.01193237304688,228.5831756591797,230.3546905517578,205.38858032226562,13503377
2010-06-08,230.80043029785156,231.48619079589844,227.46311950683594,227.76028442382812,203.07533264160156,15226706
2010-06-09,228.62889099121094,232.01193237304688,228.5831756591797,230.19468688964844,205.2458953857422,15242486
2010-06-10,230.86900329589844,232.57196044921875,230.21754455566406,232.09193420410156,206.93753051757812,13962908
2010-06-11,234.29776000976562,240.20663452148438,233.3834228515625,239.18943786621094,213.2658233642578,23307069
2010-06-14,241.1324005126953,244.58399963378906,239.80661010742188,243.09820556640625,216.75094604492188,15892958
2010-06-15,243.48680114746094,244.56114196777344,240.0352020263672,243.69252014160156,217.28086853027344,18992836
2010-06-16,244.58399963378906,245.1897430419922,241.17811584472656,241.82957458496094,215.6198272705078,11833071
2010-06-17,243.052490234375,246.18408203125,241.90957641601562,244.90402221679688,218.3610382080078,21047804
2010-06-18,246.91554260253906,249.10995483398438,240.1380615234375,241.0066680908203,214.88609313964844,38277934
2010-06-21,242.52674865722656,244.97259521484375,242.52674865722656,243.58966064453125,217.18910217285156,11792906
2010-06-22,242.98391723632812,245.6811981201172,241.60098266601562,243.16677856445312,216.8120574951172,12908863
2010-06-23,242.22959899902344,244.01254272460938,240.92666625976562,242.00100708007812,215.7726593017578,11659191
2010-06-24,242.069580078125,243.6239471435547,239.39515686035156,240.48092651367188,214.41729736328125,18805263
2010-06-25,240.01234436035156,244.1268310546875,238.41226196289062,242.9724884033203,216.63882446289062,20325423
2010-06-28,245.4983367919922,249.61282348632812,243.47537231445312,249.18995666503906,222.18243408203125,31472648
2010-06-29,249.38424682617188,249.38424682617188,243.2582244873047,244.00111389160156,217.55599975585938,14213976
2010-06-30,242.2981719970703,250.05856323242188,241.72671508789062,249.1213836669922,222.12130737304688,26637611
2010-07-01,247.78416442871094,248.3213348388672,243.78396606445312,246.0126495361328,219.34950256347656,13310905
2010-07-02,245.95550537109375,247.77273559570312,243.50965881347656,244.343994140625,217.86170959472656,10948784
2010-07-05,244.58399963378906,245.3040313720703,242.91534423828125,244.19540405273438,217.72918701171875,6399512
2010-07-06,243.5553741455078,247.30413818359375,243.5553741455078,245.47547912597656,218.87054443359375,9255011
2010-07-07,245.4983367919922,245.6811981201172,240.2409210205078,240.8238067626953,214.72303771972656,13738578
2010-07-08,242.2981719970703,244.48114013671875,241.21240234375,241.63528442382812,215.4465789794922,11977911
2010-07-09,243.20108032226562,243.66966247558594,240.8238067626953,241.76100158691406,215.5586700439453,12974909
2010-07-12,242.2981719970703,244.1154022216797,240.48092651367188,241.44097900390625,215.27333068847656,12563614
2010-07-13,241.66957092285156,246.3555145263672,241.66957092285156,245.56690979003906,218.95208740234375,15043285
2010-07-14,246.8698272705078,250.17286682128906,243.9553985595703,244.68685913085938,218.1674346923828,15970199
2010-07-15,245.0297393798828,247.0755615234375,244.14968872070312,245.37261962890625,218.77886962890625,13877250
2010-07-16,244.8240203857422,245.4983367919922,242.2981719970703,242.9724884033203,216.63882446289062,8779539
2010-07-19,241.86386108398438,243.6468048095703,240.88095092773438,241.395263671875,215.2325439453125,9808534
2010-07-20,241.6124267578125,243.6468048095703,239.80661010742188,240.68666076660156,214.60073852539062,6845092
2010-07-21,242.04672241210938,242.98391723632812,241.3038330078125,241.93243408203125,215.7115478515625,9824712
2010-07-22,241.93243408203125,242.49246215820312,239.4637451171875,242.069580078125,215.8337860107422,15879834
2010-07-23,243.20108032226562,244.7897186279297,241.5666961669922,242.40103149414062,216.1293182373047,13790021
2010-07-26,243.09820556640625,243.98968505859375,240.06948852539062,240.720947265625,214.6313018798828,9113728
2010-07-27,242.03529357910156,242.56103515625,240.26377868652344,240.8123779296875,214.7128448486328,12133425
2010-07-28,242.98391723632812,245.4183349609375,232.6976776123047,233.44056701660156,208.13999938964844,52927114
2010-07-29,235.09779357910156,235.09779357910156,230.41184997558594,230.90330505371094,205.87771606445312,46281590
2010-07-30,232.00050354003906,233.23484802246094,230.2404022216797,230.78900146484375,205.7758331298828,19242072
2010-08-02,232.24050903320312,233.56629943847656,231.18902587890625,231.9090576171875,206.77447509765625,12676917
2010-08-03,232.96054077148438,235.64639282226562,231.78334045410156,234.92636108398438,209.4647674560547,20104173
2010-08-04,234.98350524902344,235.66925048828125,231.451904296875,232.25193786621094,207.0802001953125,18318233
2010-08-05,233.14341735839844,234.00059509277344,229.73751831054688,230.19468688964844,205.2458953857422,18308022
2010-08-06,230.61756896972656,230.89186096191406,228.2403106689453,228.6060333251953,203.82943725585938,19955917
2010-08-09,228.5831756591797,229.95468139648438,226.7545166015625,227.1202392578125,202.5046844482422,22253619
2010-08-10,226.5259246826172,229.13177490234375,225.4515838623047,225.81732177734375,201.3429718017578,19989721
2010-08-11,226.2516326904297,227.4174041748047,224.0343780517578,224.75440979003906,200.39527893066406,21917268
2010-08-12,224.0115203857422,224.75440979003906,221.72567749023438,222.3199920654297,198.22470092773438,24910354
2010-08-13,221.83998107910156,227.1659698486328,221.83998107910156,223.8057861328125,199.5494384765625,30512197
2010-08-16,224.0115203857422,226.73165893554688,222.8686065673828,223.3029022216797,199.10107421875,14028775
2010-08-17,224.0115203857422,225.14300537109375,221.72567749023438,221.874267578125,197.82725524902344,14788743
2010-08-18,222.41143798828125,223.3257598876953,219.06268310546875,220.4913330078125,196.59423828125,24859327
2010-08-19,220.28561401367188,225.13157653808594,220.28561401367188,223.37147521972656,199.16221618652344,20662946
2010-08-20,223.37147521972656,227.07452392578125,222.29713439941406,225.98875427246094,201.495849609375,20996195
2010-08-23,226.7659454345703,226.7659454345703,223.00575256347656,223.3029022216797,199.10107421875,13543428
2010-08-24,223.3029022216797,224.24009704589844,221.10850524902344,222.27427673339844,198.18389892578125,19276160
2010-08-25,221.72567749023438,223.5200653076172,220.69705200195312,221.22279357910156,197.24642944335938,18620473
2010-08-26,221.72567749023438,222.41143798828125,218.30836486816406,218.62838745117188,194.9331512451172,27834839
2010-08-27,219.18841552734375,219.64556884765625,216.3654022216797,217.06259155273438,193.53709411621094,24315870
2010-08-30,217.63404846191406,220.53704833984375,216.0111083984375,216.6854248046875,193.20077514648438,11908601
2010-08-31,215.9311065673828,217.14259338378906,209.1536102294922,210.11366271972656,187.34127807617188,46605039
2010-09-01,211.45086669921875,215.73680114746094,210.5251007080078,213.99957275390625,190.80604553222656,27886811
2010-09-02,216.0111083984375,216.3882598876953,213.953857421875,214.28529357910156,191.060791015625,17699285
2010-09-03,214.86819458007812,215.23391723632812,211.25657653808594,211.5994415283203,188.66604614257812,14440305
2010-09-06,212.7995147705078,218.9141082763672,210.822265625,217.759765625,194.15870666503906,33928353
2010-09-07,218.29693603515625,221.6571044921875,217.8397674560547,219.96559143066406,196.12545776367188,28379708
2010-09-08,218.31979370117188,220.51419067382812,217.61119079589844,219.34841918945312,195.5751953125,11632859
2010-09-09,220.11416625976562,221.0856475830078,218.3426513671875,219.1083984375,195.36117553710938,10114309
2010-09-13,222.18284606933594,227.55455017089844,220.6627655029297,226.86880493164062,202.28048706054688,27474309
2010-09-14,227.55455017089844,229.2689208984375,225.005859375,225.8744659423828,201.3939208984375,19472955
2010-09-15,226.06875610351562,232.85768127441406,226.06875610351562,231.76048278808594,206.64202880859375,33554695
2010-09-16,231.34902954101562,232.09193420410156,227.94314575195312,228.66317749023438,203.88038635253906,18540979
2010-09-17,229.72608947753906,235.7606964111328,229.72608947753906,234.83493041992188,209.3832550048828,31955142
2010-09-20,235.21209716796875,238.62940979003906,233.40628051757812,238.04652404785156,212.2467803955078,30419766
2010-09-21,238.1836700439453,239.66946411132812,234.30918884277344,236.6178741455078,210.9729461669922,21351925
2010-09-22,236.35501098632812,238.572265625,232.01193237304688,233.16627502441406,207.8954315185547,25872625
2010-09-23,233.16627502441406,234.0691680908203,227.66883850097656,228.04600524902344,203.33010864257812,23030491
2010-09-24,228.5831756591797,230.6404266357422,226.77737426757812,228.96034240722656,204.14535522460938,22669074
2010-09-27,230.41184997558594,233.13198852539062,229.7489471435547,230.91473388671875,205.88790893554688,16465376
2010-09-28,230.4804229736328,231.326171875,226.98309326171875,228.2403106689453,203.50332641601562,19682506
2010-09-29,228.5831756591797,230.6404266357422,227.4402618408203,228.35459899902344,203.60525512695312,17790040
2010-09-30,229.04034423828125,229.04034423828125,223.57720947265625,225.6687469482422,201.21047973632812,28981699
2010-10-01,226.7545166015625,230.86900329589844,226.29734802246094,230.3889923095703,205.41915893554688,19104034
2010-10-04,232.00050354003906,234.48062133789062,232.00050354003906,232.66339111328125,207.44705200195312,21163057
2010-10-05,232.24050903320312,235.8521270751953,230.6404266357422,234.03488159179688,208.66993713378906,22938984
2010-10-06,235.440673828125,239.3265838623047,234.74349975585938,238.8579864501953,212.97027587890625,28137687
2010-10-07,238.8579864501953,241.32669067382812,236.0121307373047,237.53221130371094,211.78822326660156,31547758
2010-10-08,239.2580108642578,241.1095428466797,235.56639099121094,239.9323272705078,213.9281768798828,20865341
2010-10-11,241.3838348388672,245.0983123779297,240.720947265625,244.40113830566406,217.91265869140625,25796876
2010-10-12,244.1268310546875,244.4468536376953,239.13229370117188,241.2924041748047,215.14083862304688,13979878
2010-10-13,241.4066925048828,245.4983367919922,241.08668518066406,245.2811737060547,218.6973114013672,23967306
2010-10-14,245.72691345214844,247.21270751953125,240.97238159179688,242.069580078125,215.8337860107422,24414709
2010-10-15,242.2981719970703,244.1268310546875,236.72073364257812,237.80650329589844,212.03274536132812,11601973
2010-10-18,238.24081420898438,243.42965698242188,236.18356323242188,239.429443359375,213.47979736328125,22209315
2010-10-19,243.4410858154297,244.28684997558594,237.55506896972656,238.73226928710938,212.8582000732422,18579617
2010-10-20,237.58935546875,243.30393981933594,237.2693328857422,239.88661193847656,213.8874053955078,18232837
2010-10-21,240.46949768066406,248.66421508789062,239.8294677734375,247.2469940185547,220.4500274658203,37273145
2010-10-22,248.11561584472656,250.02427673339844,245.57833862304688,247.28128051757812,220.48062133789062,19627279
2010-10-25,248.69850158691406,251.8758087158203,248.2413330078125,249.2356719970703,222.2231903076172,18019151
2010-10-26,249.36138916015625,251.6586456298828,248.49276733398438,251.17861938476562,223.9556121826172,15444185
2010-10-27,250.9843292236328,253.72732543945312,247.61273193359375,249.78427124023438,222.71234130859375,21946562
2010-10-28,251.30435180664062,251.647216796875,245.63548278808594,247.32699584960938,220.52142333984375,36188021
2010-10-29,248.6299285888672,253.08729553222656,246.984130859375,250.5843048095703,223.42567443847656,29722655
2010-11-01,256.2417297363281,257.1332092285156,248.98422241210938,249.8871307373047,222.80406188964844,30509287
2010-11-02,250.3900146484375,250.3900146484375,244.65257263183594,245.692626953125,219.0641632080078,20360675
2010-11-03,247.32699584960938,247.98988342285156,242.90391540527344,243.50965881347656,217.11781311035156,19939993
2010-11-04,246.38980102539062,253.0415802001953,245.72691345214844,252.59584045410156,225.2191925048828,24311819
2010-11-08,254.61880493164062,255.78457641601562,251.5672149658203,254.15020751953125,226.60508728027344,22364112
2010-11-09,254.24163818359375,256.12744140625,250.81289672851562,253.39588928222656,225.93255615234375,15410057
2010-11-10,252.97300720214844,255.30455017089844,251.25863647460938,251.9443817138672,224.63832092285156,11899060
2010-11-11,252.81298828125,254.13877868652344,245.95550537109375,246.8469696044922,220.09339904785156,12690058
2010-11-12,246.90411376953125,248.5613555908203,241.6124267578125,242.72105407714844,216.41465759277344,19131902
2010-11-15,243.92111206054688,244.10397338867188,237.3150634765625,241.08668518066406,214.9573974609375,16084932
2010-11-16,242.069580078125,242.069580078125,234.65206909179688,235.55496215820312,210.0252227783203,19833309
2010-11-18,239.96661376953125,239.96661376953125,231.78334045410156,236.114990234375,210.5245819091797,22776798
2010-11-19,236.8121795654297,236.8121795654297,225.63446044921875,227.7259979248047,203.04478454589844,24826481
2010-11-22,229.3832244873047,232.34336853027344,227.94314575195312,231.38331604003906,206.3057098388672,18956753
2010-11-23,229.64608764648438,229.72608947753906,222.8686065673828,227.57740783691406,202.9122772216797,33113827
2010-11-24,228.35459899902344,232.65196228027344,225.39443969726562,227.68028259277344,203.0040283203125,19703855
2010-11-25,229.04034423828125,229.2689208984375,222.41143798828125,223.897216796875,199.63099670410156,29112802
2010-11-26,225.15443420410156,226.38877868652344,219.05125427246094,219.97702026367188,196.1356658935547,30639363
2010-11-29,221.61138916015625,229.14320373535156,219.9884490966797,228.21743774414062,203.4829559326172,23409097
2010-11-30,228.53746032714844,230.5718536376953,224.26295471191406,225.2915802001953,200.8742218017578,30483669
2010-12-01,225.15443420410156,227.98886108398438,224.7086944580078,226.02304077148438,201.5264129638672,18726828
2010-12-02,228.35459899902344,231.65762329101562,227.45169067382812,231.1318817138672,206.08152770996094,24834141
2010-12-03,231.78334045410156,234.0691680908203,228.12600708007812,229.93182373046875,205.0115509033203,19641270
2010-12-06,232.2062225341797,235.440673828125,231.5547637939453,233.1891326904297,207.91580200195312,17790259
2010-12-07,233.15484619140625,237.65792846679688,233.15484619140625,235.6121063232422,210.07615661621094,22397973
2010-12-08,234.27490234375,234.92636108398438,231.1318817138672,233.2805633544922,207.997314453125,16997335
2010-12-09,234.1949005126953,236.3207244873047,223.7257843017578,225.04014587402344,200.6500244140625,31716183
2010-12-10,225.56588745117188,235.440673828125,223.86293029785156,234.0463104248047,208.68008422851562,26529301
2010-12-13,234.08059692382812,239.09800720214844,230.86900329589844,238.12652587890625,212.31808471679688,16834458
2010-12-14,238.41226196289062,242.2981719970703,238.1836700439453,241.21240234375,215.06951904296875,20081132
2010-12-15,240.92666625976562,243.21250915527344,236.8121795654297,240.90380859375,214.79437255859375,21436026
2010-12-16,241.77243041992188,242.2981719970703,237.73793029785156,241.578125,215.39561462402344,15530788
2010-12-20,238.86941528320312,244.1268310546875,238.77798461914062,241.55526733398438,215.37522888183594,15858100
2010-12-21,242.2753143310547,245.7040557861328,241.8981475830078,245.3040313720703,218.7176971435547,16089753
2010-12-22,245.22402954101562,245.72691345214844,239.6351776123047,241.395263671875,215.2325439453125,15132141
2010-12-23,241.7952880859375,243.3725128173828,240.1266326904297,242.16102600097656,215.9153289794922,14589936
2010-12-24,240.69808959960938,243.32679748535156,240.01234436035156,242.22959899902344,215.97647094726562,9452996
2010-12-27,241.90957641601562,244.30970764160156,240.27520751953125,241.21240234375,215.06951904296875,5782048
2010-12-28,241.45240783691406,242.22959899902344,238.24081420898438,239.53231811523438,213.571533203125,8857349
2010-12-29,239.62374877929688,241.15525817871094,239.1665802001953,239.69232177734375,213.71420288085938,11184510
2010-12-30,240.56094360351562,241.32669067382812,239.1551513671875,240.28663635253906,214.24411010742188,14561753
2010-12-31,241.85243225097656,243.78396606445312,240.74380493164062,242.00100708007812,215.7726593017578,9973432
2011-01-03,243.4410858154297,243.78396606445312,240.60665893554688,241.2924041748047,215.14083862304688,10411256
2011-01-04,242.2981719970703,246.8469696044922,241.68099975585938,246.20693969726562,219.52272033691406,22021878
2011-01-05,246.8698272705078,249.15567016601562,244.58399963378906,245.9097900390625,219.25778198242188,25943243
2011-01-06,246.41265869140625,249.47567749023438,245.62405395507812,248.14990234375,221.25511169433594,21763180
2011-01-07,247.1669921875,248.641357421875,241.84100341796875,243.5325164794922,217.13815307617188,17875107
2011-01-10,243.5325164794922,244.68685913085938,233.42913818359375,236.22927856445312,210.62646484375,18478415
2011-01-11,237.72650146484375,239.71517944335938,228.26316833496094,231.7261962890625,206.6114501953125,21147094
2011-01-12,233.3034210205078,236.73216247558594,229.2689208984375,235.62353515625,210.0863800048828,23195000
2011-01-13,235.440673828125,237.53221130371094,231.12045288085938,232.09193420410156,206.93753051757812,24336418
2011-01-14,231.79476928710938,235.39495849609375,228.12600708007812,228.92605590820312,204.11476135253906,19111808
2011-01-17,229.2689208984375,230.41184997558594,226.7659454345703,228.1031494140625,203.3810577392578,14046519
2011-01-18,229.69180297851562,230.41184997558594,226.29734802246094,227.40597534179688,202.7594451904297,14871527
2011-01-19,228.4917449951172,229.72608947753906,222.8686065673828,224.04580688476562,199.76344299316406,23491557
2011-01-20,223.46292114257812,223.46292114257812,218.19407653808594,221.69139099121094,197.6642303466797,41343304
2011-01-21,222.8686065673828,226.86880493164062,222.41143798828125,225.56588745117188,201.11880493164062,19528676
2011-01-24,227.46311950683594,227.64598083496094,220.37704467773438,222.09141540527344,198.02085876464844,22242712
2011-01-25,223.34861755371094,225.14300537109375,218.58265686035156,219.0969696044922,195.35098266601562,20325555
2011-01-27,220.8113555908203,221.13136291503906,214.86819458007812,215.48536682128906,192.1308135986328,28105152
2011-01-28,216.0111083984375,216.21682739257812,206.18202209472656,208.69644165039062,186.07766723632812,33855702
2011-01-31,207.74781799316406,212.31948852539062,206.4334716796875,210.1365203857422,187.3616943359375,25332450
2011-02-01,211.46229553222656,212.05661010742188,203.1075897216797,204.6962432861328,182.51104736328125,37898873
2011-02-02,208.0106964111328,212.10232543945312,207.39352416992188,210.59368896484375,187.76927185058594,28465716
2011-02-03,212.12518310546875,216.5825653076172,209.1536102294922,215.75965881347656,192.37535095214844,17047728
2011-02-04,216.55970764160156,216.55970764160156,208.73072814941406,210.29652404785156,187.50433349609375,20715343
2011-02-07,211.5994415283203,214.59388732910156,209.01646423339844,212.36520385742188,189.3488006591797,14586353
